380,East Carolina University (Greenville)|University of North Carolina at Charlotte (Charlotte)|University of North Carolina at Wilmington (Wilmington)|North Carolina State University (Raleigh)|Western Carolina University|University of North Carolina at Greensboro (Greensboro)|University of North Carolina at Asheville (Asheville)|University of North Carolina at Chapel Hill (Chapel Hill)|Wake Forest University (Winston-Salem)|Elon University (Elon)|Campbell University|Duke University (Durham)|High Point University (High Point)|Davidson College (Davidson)|North Carolina Central University (Durham)
381,Old Dominion University (Norfolk)|College of William & Mary|University of Mary Washington (Fredericksburg)|James Madison University (Harrisonburg)|Virginia Commonwealth University (Richmond)|Hampton University (Hampton)|Virginia Wesleyan College (Norfolk)|George Mason University (Fairfax)|Longwood University (Farmville)|Thomas Nelson Community College (Hampton)|Radford University (Radford)|Virginia Tech|Washington and Lee University (Lexington city)|Norfolk State University (Norfolk)|Randolph–Macon College (Ashland)
382,Sweet Briar College (Sweet Briar)|Roanoke College (Salem)|Averett University (Danville)|Mary Baldwin College (Staunton city)|Emory and Henry College|Virginia Western Community College (Roanoke)|Ferrum College (Ferrum)|Hampden–Sydney College|Randolph College (Lynchburg)|Randolph–Macon College (Ashland)|Bridgewater College (Bridgewater)|Radford University (Radford)|Lynchburg College (Lynchburg)|Jefferson College of Health Sciences (Roanoke)|University of Mary Washington (Fredericksburg)
383,"Samford University (Birmingham)|University of Alabama at Birmingham (Birmingham)|Miles College (Fairfield)|Sewanee: The University of the South (Sewanee)|University of Alabama (Tuscaloosa)|Jefferson State Community College (Birmingham)|Huntingdon College (Montgomery)|Millsaps College (Jackson)|University of Montevallo (Montevallo)|Berry College (Mount Berry, Georgia)|Rhodes College (Memphis)|Centre College (Danville)|Faulkner University (Montgomery)|Auburn University at Montgomery (Montgomery)|Auburn University (Auburn)"
384,"University of Maryland, College Park (College Park)|University of Maryland, Baltimore County (Baltimore)|Salisbury University (Salisbury)|Morgan State University (Baltimore)|Loyola University Maryland (Baltimore)|Johns Hopkins University (Baltimore)|University of Baltimore (Baltimore)|Stevenson University (Stevenson, Maryland)|University of Maryland, Baltimore (Baltimore)|Community College of Baltimore County (Baltimore)|Bowie State University (Bowie)|Goucher College (Baltimore)|Frostburg State University (Frostburg)|Harford Community College (Bel Air)|Coppin State University (Baltimore)"
385,"Spelman College (Atlanta)|Clark Atlanta University (Atlanta)|Howard University (Washington, D.C.)|Morehouse School of Medicine (Atlanta)|Morris Brown College (Atlanta)|Georgia State University (Atlanta)|Hampton University (Hampton)|Emory University (Atlanta)|Tuskegee University (Tuskegee)|Oglethorpe University (Atlanta)|Mercer University (Macon)|Albany State University (Albany)|Fisk University (Nashville)|Atlanta Metropolitan State College (Atlanta)|Georgia Institute of Technology (Atlanta)"
386,"Georgetown University (Washington, D.C.)|Lindsey Wilson College (Columbia)|University of the Cumberlands (Williamsburg)|Campbellsville University (Campbellsville)|University of Pikeville (Pikeville)|Transylvania University (Lexington)|St. Catharine College (Saint Catharine, Kentucky)|Centre College (Danville)|Asbury University (Wilmore)|Eastern Kentucky University (Richmond)|Bellarmine University (Louisville)|Morehead State University (Morehead)|Midway College (Midway)|Kentucky Christian University (Grayson)|University of Kentucky (Lexington)"
387,Harding University (Searcy)|Northwest Arkansas Community College (Bentonville)|University of Arkansas (Fayetteville)|University of the Ozarks (Clarksville)|Oklahoma Baptist University (Shawnee)|Lyon College (Batesville)|Ouachita Baptist University|Hendrix College (Conway)|Mid-America Christian University (Oklahoma City)|Arkansas Tech University (Russellville)|Southwestern Assemblies of God University (Waxahachie)|Arkansas Baptist College (Little Rock)|Southern Arkansas University (Magnolia)|Central Baptist College (Conway)|University of Central Arkansas (Conway)
388,University of Missouri (Columbia)|Missouri State University (Springfield)|University of Missouri System (Columbia)|Truman State University (Kirksville)|Missouri Southern State University (Joplin)|University of Central Missouri (Warrensburg)|Southeast Missouri State University (Cape Girardeau)|Drury University (Springfield)|Northwest Missouri State University (Maryville)|Washington University in St. Louis (St. Louis)|William Jewell College (Liberty)|Lindenwood University (Saint Charles)|Saint Louis University (St. Louis)|University of Minnesota Rochester (Rochester)|Maryville University (St. Louis)
389,University of Texas at Austin (Austin)|Rice University (Houston)|Texas A&M University (College Station)|Texas Tech University (Lubbock)|Sam Houston State University (Huntsville)|Texas Southern University (Houston)|University of North Texas (Denton)|University of Texas at San Antonio (San Antonio)|Baylor University (Waco)|University of Texas at Arlington (Arlington)|Houston Baptist University (Houston)|University of Houston–Clear Lake (Houston)|San Jacinto College|University of Texas at Dallas (Richardson)|University of Houston–Downtown (Houston)
390,Our Lady of the Lake University (San Antonio)|University of the Incarnate Word (San Antonio)|University of Texas at San Antonio (San Antonio)|Trinity University (San Antonio)|St. Edward's University|San Antonio College (San Antonio)|Palo Alto College (San Antonio)|St. Philip's College (San Antonio)|Texas A&M University–San Antonio (San Antonio)|Northwest Vista College (San Antonio)|Texas A&M International University (Laredo)|Dallas Baptist University (Dallas)|Texas A&M University (College Station)|Texas Lutheran University (Seguin)|University of Texas at Austin (Austin)
391,Ohio State University (Columbus)|Miami University (Oxford)|Xavier University (Cincinnati)|University of Dayton (Dayton)|Cincinnati State Technical and Community College (Cincinnati)|Ohio University (Athens)|Northern Kentucky University (Highland Heights)|University of Toledo (Toledo)|University of Kentucky (Lexington)|Wright State University (Dayton)|Bowling Green State University (Bowling Green)|Case Western Reserve University (Cleveland)|University of Cincinnati Clermont College|Carl H. Lindner College of Business|Mount St. Joseph University (Cincinnati)
392,University of Louisville (Louisville)|Spalding University (Louisville)|Transylvania University (Lexington)|University of Kentucky (Lexington)|Centre College (Danville)|Sullivan University (Louisville)|Jefferson Community and Technical College (Louisville)|University of the Cumberlands (Williamsburg)|Indiana University Southeast (New Albany)|Berea College (Berea)|Asbury University (Wilmore)|Murray State University (Murray)|Northern Kentucky University (Highland Heights)|Western Kentucky University (Bowling Green)|Eastern Kentucky University (Richmond)
393,"University at Albany, SUNY (Albany)|Binghamton University (Binghamton)|State University of New York at Purchase (Harrison)|Marist College (Poughkeepsie)|Dutchess Community College (Poughkeepsie)|SUNY Orange (Middletown)|Stony Brook University (Stony Brook)|State University of New York at Oneonta (Oneonta)|SUNY Ulster (Marbletown)|State University of New York at Geneseo (Geneseo)|State University of New York at Cortland (Cortland)|Mount Saint Mary College (Newburgh)|State University of New York at Oswego (Oswego)|State University of New York at Old Westbury (Old Westbury)|University at Buffalo (Buffalo)"
394,"Hunter College (New York City)|Bronx Community College (New York City)|Hostos Community College|Baruch College (New York City)|City College of New York (New York City)|John Jay College of Criminal Justice (New York City)|Queens College, City University of New York (New York City)|Borough of Manhattan Community College (New York City)|Fordham University (New York City)|Medgar Evers College (Brooklyn)|Monroe College (The Bronx)|LaGuardia Community College (New York City)|Brooklyn College (Brooklyn)|New York City College of Technology (Brooklyn)|College of Staten Island (Staten Island)"
395,"California State University, Northridge (Los Angeles)|California State University, Fullerton (Fullerton)|California State University, Long Beach (Long Beach)|California State University, Dominguez Hills (Carson)|University of Southern California (Los Angeles)|University of California, Los Angeles (Los Angeles)|California State Polytechnic University, Pomona (Pomona)|Los Angeles City College (Los Angeles)|California State University, San Bernardino (San Bernardino)|San Diego State University (San Diego)|University of California, Irvine (Irvine)|San Francisco State University (San Francisco)|East Los Angeles College (Monterey Park)|California State University, East Bay (Hayward)|California State University, Sacramento (Sacramento)"
396,"University of Minnesota Crookston (Crookston)|University of Minnesota Duluth (Duluth)|University of Minnesota|Southwest Minnesota State University (Marshall)|St. Cloud State University (St. Cloud)|Minnesota State University, Mankato (Mankato)|Minnesota State University Moorhead (Moorhead)|Gustavus Adolphus College (St. Peter)|Bemidji State University (Bemidji)|University of Northwestern – St. Paul (Saint Paul)|Concordia College (Moorhead)|Bethany Lutheran College (Mankato)|The College of St. Scholastica (Duluth)|Martin Luther College (New Ulm)|Crown College (St. Bonifacius, Minnesota)"
397,"Drexel University (Philadelphia)|University of Pennsylvania (Philadelphia)|Pennsylvania State University (University Park)|University of Pittsburgh (Pittsburgh)|Villanova University (Villanova)|West Chester University of Pennsylvania (West Chester)|Saint Joseph's University (Philadelphia)|Community College of Philadelphia (Philadelphia)|La Salle University (Philadelphia)|Rutgers University (New Brunswick)|Widener University (Chester)|Thomas Jefferson University (Philadelphia)|Episcopal School of Nursing (Philadelphia)|Howard University (Washington, D.C.)|University of Maryland, College Park (College Park)"
398,Rollins College (Winter Park)|Flagler College (St. Augustine)|University of Central Florida (Orlando)|Eckerd College (St. Petersburg)|Florida Gulf Coast University (Fort Myers)|Florida Southern College (Lakeland)|Daytona State College (Daytona Beach)|University of North Florida (Jacksonville)|University of South Florida (Tampa)|University of Florida (Gainesville)|Florida Atlantic University (Boca Raton)|Bethune-Cookman University (Daytona Beach)|Palm Beach Atlantic University (West Palm Beach)|Florida State University (Tallahassee)|Embry–Riddle Aeronautical University (Daytona Beach)
399,"Hampton University (Hampton)|Spelman College (Atlanta)|American University (Washington, D.C.)|Morehouse College (Atlanta)|Georgetown University (Washington, D.C.)|University of the District of Columbia (Washington, D.C.)|Morgan State University (Baltimore)|Fisk University (Nashville)|George Washington University (Washington, D.C.)|Clark Atlanta University (Atlanta)|Bowie State University (Bowie)|University of Maryland, College Park (College Park)|The Catholic University of America (Washington, D.C.)|Florida A&M University (Tallahassee)|Tuskegee University (Tuskegee)"
400,Calumet College of St. Joseph (Whiting)|University of Southern Indiana (Evansville)|Valparaiso University (Valparaiso)|Saint Joseph's College of Maine (Standish)|Purdue University Calumet (Hammond)|University of Indianapolis (Indianapolis)|Saint Mary-of-the-Woods College (St. Mary's)|Marian University (Indianapolis)|University of Saint Francis (Fort Wayne)|Butler University (Indianapolis)|Quincy University (Quincy)|Franklin College (Franklin)|Anderson University (Anderson)|Holy Cross College|William Jewell College (Liberty)
401,"Shorter University (Rome)|Oglethorpe University (Atlanta)|Mercer University (Macon)|Kennesaw State University (Kennesaw)|University of Georgia (Athens)|Sewanee: The University of the South (Sewanee)|Georgia College & State University (Milledgeville)|Brenau University (Gainesville)|Emory University (Atlanta)|Armstrong State University (Savannah)|Reinhardt University (Waleska)|Young Harris College (Young Harris, Georgia)|Agnes Scott College (Decatur)|Georgia Highlands College (Rome)|Columbus State University (Columbus)"
402,Texas A&M University (College Station)|University of Texas at Austin (Austin)|Baylor University (Waco)|University of Houston (Houston)|University of Texas at San Antonio (San Antonio)|University of North Texas (Denton)|Texas Christian University (Fort Worth)|University of Texas at Arlington (Arlington)|Sam Houston State University (Huntsville)|South Plains College (Levelland)|Tarleton State University (Stephenville)|University of Texas at Dallas (Richardson)|University of Oklahoma (Norman)|Oklahoma State University–Stillwater (Stillwater)|Angelo State University (San Angelo)
403,Concordia University Wisconsin (Mequon)|Mount Mary University (Milwaukee)|Cardinal Stritch University (Milwaukee)|Carroll University (Waukesha)|Lakeland College (Plymouth)|Alverno College (Milwaukee)|Concordia University Chicago (River Forest)|Milwaukee School of Engineering (Milwaukee)|West London College (London)|Bethany Lutheran College (Mankato)|Carthage College (Kenosha)|Edgewood College (Madison)|St. Norbert College (De Pere)|Ripon College (Ripon)|University of Wisconsin–Milwaukee
404,Grand View University (Des Moines)|Drake University (Des Moines)|Simpson University (Redding)|Central College (Pella)|Iowa State University (Ames)|Des Moines Area Community College (Ankeny)|Buena Vista University (Storm Lake)|Wartburg College (Waverly)|Coe College (Cedar Rapids)|Luther College (Decorah)|University of Dubuque (Dubuque)|Loras College (Dubuque)|Grinnell College (Grinnell)|University of Northern Iowa (Cedar Falls)|Graceland University (Lamoni)
405,University of Florida (Gainesville)|University of South Florida (Tampa)|Florida State University (Tallahassee)|Valencia College (Orlando)|Florida Atlantic University (Boca Raton)|Florida Gulf Coast University (Fort Myers)|Florida International University (Miami)|University of North Florida (Jacksonville)|University of Miami (Coral Gables)|Seminole State College of Florida (Sanford)|Rollins College (Winter Park)|Eastern Florida State College|Florida Institute of Technology (Melbourne)|Daytona State College (Daytona Beach)|Nova Southeastern University (Fort Lauderdale)
406,Grace College and Theological Seminary (Winona Lake)|Hanover College (Hanover)|Bethel College (Mishawaka)|Franklin College (Franklin)|Indiana Wesleyan University (Marion)|University of Saint Francis (Fort Wayne)|Taylor University|Spring Arbor University|Marian University (Indianapolis)|Goshen College (Goshen)|Mount Vernon Nazarene University (Mount Vernon)|Indiana University – Purdue University Fort Wayne (Fort Wayne)|Anderson University (Anderson)|Manchester University (North Manchester)|Lake Forest College (Lake Forest)
407,Utah State University (Logan)|University of Utah (Salt Lake City)|Utah Valley University (Orem)|Salt Lake Community College (Salt Lake City)|Southern Utah University (Cedar City)|Dixie State University (St. George)|Snow College (Ephraim)|Brigham Young University (Provo)|Davis Applied Technology College (Kaysville)|Westminster College (Salt Lake City)|Washington State University (Pullman)|Ogden–Weber Applied Technology College (Ogden)|Idaho State University (Pocatello)|Utah State University Eastern (Price)|LDS Business College (Salt Lake City)
408,Northwestern College (Orange City)|Briar Cliff University (Sioux City)|Morningside College (Sioux City)|Doane College (Crete)|Dakota Wesleyan University (Mitchell)|Calvin College (Grand Rapids)|Mount Marty College (Yankton)|Midland University (Fremont)|Grand View University (Des Moines)|Hastings College (Hastings)|Nebraska Wesleyan University (Lincoln)|Trinity Christian College (Palos Heights)|Graceland University (Lamoni)|Buena Vista University (Storm Lake)|Clarke University (Dubuque)
409,"California State University San Marcos (San Marcos)|University of California, Riverside (Riverside)|California State University, Fullerton (Fullerton)|California State University, Los Angeles (Los Angeles)|San Bernardino Valley College (San Bernardino)|California State Polytechnic University, Pomona (Pomona)|California State University, Bakersfield (Bakersfield)|California State University, Dominguez Hills (Carson)|Chaffey College (Rancho Cucamonga)|California State University, Long Beach (Long Beach)|California State University, Northridge (Los Angeles)|California State University, Fresno (Fresno)|San Diego State University (San Diego)|California State University, East Bay (Hayward)|University of Redlands (Redlands)"
410,Syracuse University (Syracuse)|Onondaga Community College (Syracuse)|Cazenovia College (Cazenovia)|State University of New York at Oswego (Oswego)|State University of New York College of Environmental Science and Forestry (Syracuse)|The College of Saint Rose (Albany)|State University of New York at Cortland (Cortland)|State University of New York Upstate Medical University (Syracuse)|Canisius College (Buffalo)|Adelphi University (Garden City)|Morrisville State College (Morrisville)|Mercyhurst University (Erie)|Merrimack College (North Andover)|Franklin Pierce University (Rindge)|State University of New York at Geneseo (Geneseo)
411,University of North Dakota (Grand Forks)|South Dakota State University|Minnesota State University Moorhead (Moorhead)|Minot State University (Minot)|North Dakota State College of Science (Wahpeton)|Concordia College (Moorhead)|Bismarck State College (Bismarck)|University of Minnesota|University of Mary (Bismarck)|University of South Dakota (Vermillion)|Dickinson State University (Dickinson)|Iowa State University (Ames)|Valley City State University (Valley City)|Mayville State University (Mayville)|Lake Region State College (Devils Lake)
412,John Carroll University (University Heights)|Cleveland State University (Cleveland)|Ohio Northern University (Ada)|Case Western Reserve University (Cleveland)|University of Mount Union (Alliance)|Cuyahoga Community College (Cleveland)|Ashland University (Ashland)|Otterbein University (Westerville)|Kent State University (Kent)|Capital University (Columbus)|Bowling Green State University (Bowling Green)|University of Akron (Akron)|Bluffton University (Bluffton)|Muskingum University (New Concord)|Oberlin College (Oberlin)
413,University of North Carolina at Asheville (Asheville)|Asheville–Buncombe Technical Community College (Asheville)|Mars Hill University (Mars Hill)|Montreat College (Montreat)|Western Carolina University|Lees–McRae College (Banner Elk)|Appalachian State University (Boone)|Barber–Scotia College (Concord)|Brevard College (Brevard)
414,Muskingum University (New Concord)|University of Mount Union (Alliance)|Washington State Community College (Marietta)|John Carroll University (University Heights)|Capital University (Columbus)|Ohio University (Athens)|Baldwin Wallace University (Berea)|Ohio Northern University (Ada)|Otterbein University (Westerville)|Wilmington College (Wilmington)|Wittenberg University (Springfield)|Denison University (Granville)|Ohio Wesleyan University (Delaware)|College of Wooster (Wooster)|West Virginia University at Parkersburg (Parkersburg)
415,St. Ambrose University (Davenport)|Illinois Wesleyan University (Bloomington)|Aurora University (Aurora)|Bradley University (Peoria)|Western Illinois University (Macomb)|Millikin University (Decatur)|Benedictine University (Lisle)|Black Hawk College (Moline)|Illinois State University (Normal)|Elmhurst College (Elmhurst)|North Park University (Chicago)|North Central College (Naperville)|Gustavus Adolphus College (St. Peter)|Carthage College (Kenosha)|Scott Community College (Bettendorf)
416,Rutgers–Newark (Newark)|Rutgers University (New Brunswick)|Stevens Institute of Technology (Hoboken)|The College of New Jersey (Ewing Township)|Kean University (Union)|Fairleigh Dickinson University (Teaneck)|Montclair State University (Montclair)|Seton Hall University (South Orange)|Rowan University (Glassboro)|Essex County College (Newark)|William Paterson University (Wayne)|Monmouth University (West Long Branch)|Ramapo College (Mahwah)|Polytechnic Institute of New York University (New York City)|Princeton University (Princeton)
417,"University of Redlands (Redlands)|Whittier College (Whittier)|Azusa Pacific University (Azusa)|California State Polytechnic University, Pomona (Pomona)|Chapman University (Orange)|California Lutheran University (Thousand Oaks)|Occidental College (Los Angeles)|California State University, San Bernardino (San Bernardino)|University of California, Riverside (Riverside)|Citrus College (Glendora)|California State University, Fullerton (Fullerton)|Chaffey College (Rancho Cucamonga)|California State University, Los Angeles (Los Angeles)|Pomona College (Claremont)|Claremont McKenna College (Claremont)"
418,"Hofstra University (Hempstead)|Molloy College (Rockville Centre)|LIU Post (Brookville)|Nassau Community College (Garden City)|Stony Brook University (Stony Brook)|Farmingdale State College (Town of Oyster Bay)|Alfred University (Alfred)|Pace University (New York City)|Queens College, City University of New York (New York City)|Long Island University (Brookville)|Dowling College (Oakdale)|St. John's University (Queens)|State University of New York at Old Westbury (Old Westbury)|Hunter College (New York City)|New York Institute of Technology (Old Westbury)"
419,"California State University, Sacramento (Sacramento)|Sonoma State University (Rohnert Park)|San Francisco State University (San Francisco)|Butte College (Oroville)|Humboldt State University (Arcata)|California State University, East Bay (Hayward)|San Diego State University (San Diego)|California Polytechnic State University (San Luis Obispo)|San Jose State University (San Jose)|California State University, Fresno (Fresno)|California State University, Monterey Bay (Seaside)|University of California, Davis (Davis)|California State University, Channel Islands (Camarillo)|California State Polytechnic University, Pomona (Pomona)|California State University, Northridge (Los Angeles)"
420,"Winona State University (Winona)|Saint Mary's University (Halifax Regional Municipality)|Hamline University (Saint Paul)|University of St. Thomas (Saint Paul)|St. Catherine University (Saint Paul)|College of Saint Benedict (St. Joseph)|Augsburg College (Minneapolis)|University of Minnesota|Gustavus Adolphus College (St. Peter)|Bethel University (Saint Paul)|Concordia College (Moorhead)|St. Cloud State University (St. Cloud)|Metropolitan State University (Saint Paul)|Concordia University (Saint Paul)|Minnesota State University, Mankato (Mankato)"
421,"Charleston Southern University (Charleston)|University of South Carolina (Columbia)|Clemson University (Clemson)|Coastal Carolina University (Conway)|The Citadel, The Military College of South Carolina (Charleston)|South Carolina State University (Orangeburg)|Winthrop University (Rock Hill)|Medical University of South Carolina (Charleston)|University of North Carolina at Wilmington (Wilmington)|Trident Technical College (Charleston)|Furman University (Greenville)|Francis Marion University (Florence)|University of South Carolina Upstate (Spartanburg)|Lander University (Greenwood)|Charleston School of Law (Charleston)"
422,Florida International University (Miami)|Florida Southern College (Lakeland)|University of Central Florida (Orlando)|Florida Atlantic University (Boca Raton)|Florida State University (Tallahassee)|Embry–Riddle Aeronautical University (Daytona Beach)|University of South Florida (Tampa)|Nova Southeastern University (Fort Lauderdale)|University of Florida (Gainesville)|Florida Gulf Coast University (Fort Myers)|Eckerd College (St. Petersburg)|Eastern Florida State College|Rollins College (Winter Park)|University of Tampa (Tampa)|Lynn University (Boca Raton)
423,"New Mexico State University (Las Cruces)|Central New Mexico Community College (Albuquerque)|New Mexico Highlands University (Las Vegas)|Eastern New Mexico University (Portales, New Mexico)|University of New Mexico School of Law (Albuquerque)|New Mexico Institute of Mining and Technology (Socorro)|Arizona State University (Tempe)|University of Arizona (Tucson)|University of Texas at Austin (Austin)|Northern Arizona University (Flagstaff)|University of Colorado Boulder (Boulder)|San Diego State University (San Diego)|University of North Carolina at Chapel Hill (Chapel Hill)|University of New Mexico–Los Alamos|Santa Fe Community College (Santa Fe)"
424,Rhode Island College (Providence)|Providence College (Providence)|Roger Williams University (Bristol)|University of New Hampshire|University of Connecticut (Mansfield)|Brown University (Providence)|Bryant University (Smithfield)|University of Massachusetts Amherst|Rhode Island School of Design (Providence)|Community College of Rhode Island (Warwick)|Johnson & Wales University (Providence)|Salve Regina University (Newport)|New England Institute of Technology (East Greenwich)|Woods Hole Oceanographic Institution
425,Lynchburg College (Lynchburg)|Hollins University|Radford University (Radford)|Randolph–Macon College (Ashland)|Hampden–Sydney College|Bridgewater College (Bridgewater)|Washington and Lee University (Lexington city)|Virginia Western Community College (Roanoke)|James Madison University (Harrisonburg)|Ferrum College (Ferrum)|Virginia Tech|University of Richmond (Richmond)|Christopher Newport University (Newport News)|Emory and Henry College|Averett University (Danville)
426,University of North Carolina at Charlotte (Charlotte)|University of North Carolina at Greensboro (Greensboro)|Appalachian State University (Boone)|Cape Fear Community College (Wilmington)|University of North Carolina at Chapel Hill (Chapel Hill)|East Carolina University (Greenville)|North Carolina State University (Raleigh)|Wake Forest University (Winston-Salem)|University of North Carolina at Pembroke (Pembroke)|College of Charleston (Charleston)|University of North Carolina at Asheville (Asheville)|Elon University (Elon)|Western Carolina University|Coastal Carolina Community College (Jacksonville)|Campbell University
427,"Brooklyn College (Brooklyn)|Hunter College (New York City)|The Graduate Center, CUNY (New York City)|Wagner College (New York City)|Kingsborough Community College (New York City)|Medgar Evers College (Brooklyn)|City College of New York (New York City)|Lehman College (The Bronx)|Baruch College (New York City)|New York City College of Technology (Brooklyn)|Queens College, City University of New York (New York City)|John Jay College of Criminal Justice (New York City)|York College, City University of New York (New York City)|Borough of Manhattan Community College (New York City)|St. John's University (Queens)"
428,"Fresno City College (Fresno)|Fresno Pacific University (Fresno)|California State University, Fullerton (Fullerton)|California State University, Sacramento (Sacramento)|California State University, Chico (Chico)|California State University, San Bernardino (San Bernardino)|California State University, East Bay (Hayward)|California Polytechnic State University (San Luis Obispo)|California State University, Long Beach (Long Beach)|California State University, Los Angeles (Los Angeles)|California State University, Stanislaus (Turlock)|Reedley College (Reedley)|San Jose State University (San Jose)|California State University, Northridge (Los Angeles)|California State University, Monterey Bay (Seaside)"
429,Randolph College (Lynchburg)|Hampden–Sydney College|University of Mary Washington (Fredericksburg)|Roanoke College (Salem)|Emory and Henry College|Lynchburg College (Lynchburg)|Bridgewater College (Bridgewater)|University of Richmond (Richmond)|Christopher Newport University (Newport News)|Virginia Wesleyan College (Norfolk)|Longwood University (Farmville)|Washington and Lee University (Lexington city)|Virginia Commonwealth University (Richmond)|Marymount University (Arlington)|Shenandoah University (Winchester)
430,"California State University, Chico (Chico)|San Francisco State University (San Francisco)|University of California, Davis (Davis)|Sonoma State University (Rohnert Park)|San Jose State University (San Jose)|Sacramento City College (Sacramento)|American River College (Sacramento)|California Polytechnic State University (San Luis Obispo)|Sierra College (Rocklin)|San Diego State University (San Diego)|California State University, Fresno (Fresno)|California State University, East Bay (Hayward)|California State University, Northridge (Los Angeles)|California State University, Los Angeles (Los Angeles)|California State University, Stanislaus (Turlock)"
431,University of Minnesota Duluth (Duluth)|Lake Superior College (Duluth)|University of Wisconsin–Superior (Superior)|College of Saint Benedict (St. Joseph)|St. Catherine University (Saint Paul)|Concordia College (Moorhead)|University of Minnesota|Bemidji State University (Bemidji)|Hamline University (Saint Paul)|Bethel University (Saint Paul)|University of St. Thomas (Saint Paul)|Concordia University (Saint Paul)|St. Cloud State University (St. Cloud)|Winona State University (Winona)|St. Olaf College (Northfield)
432,Loras College (Dubuque)|University of Dubuque (Dubuque)|Coe College (Cedar Rapids)|St. Ambrose University (Davenport)|Mount Mercy University (Cedar Rapids)|Central College (Pella)|Grand View University (Des Moines)|Northeast Iowa Community College (Calmar)|Briar Cliff University (Sioux City)|Viterbo University (La Crosse)|AIB College of Business (Des Moines)|University of Wisconsin–Platteville (Platteville)|Dordt College (Sioux Center)|Waldorf College (Forest City)|Buena Vista University (Storm Lake)
433,New England College (Henniker)|University of Southern Maine (Portland)|University of Maine (Orono)|Western New England University (Springfield)|Husson University (Bangor)|Bates College (Lewiston)|Bowdoin College (Brunswick)|Southern Maine Community College (South Portland)|Saint Joseph's College of Maine (Standish)|Endicott College (Beverly)|Colby College (Waterville)|Thomas College (Waterville)|Nichols College (Dudley)|Maine College of Art (Portland)|Roger Williams University (Bristol)
434,Louisiana State University in Shreveport (Shreveport)|Southern University at Shreveport (Shreveport)|Northwestern State University (Natchitoches)|Louisiana College (Pineville)|Texas Lutheran University (Seguin)|Austin College (Sherman)|Bossier Parish Community College (Bossier City)|Louisiana Tech University (Ruston)|Dillard University (New Orleans)|Southwestern University (Georgetown)|Centenary College of New Jersey (Hackettstown)|LSU Health Sciences Center Shreveport (Shreveport)|University of Louisiana at Monroe (Monroe)|Schreiner University (Kerrville)|University of Dallas (Irving)
435,University of Central Florida (Orlando)|University of Florida (Gainesville)|University of Tampa (Tampa)|Florida State University (Tallahassee)|Florida International University (Miami)|Florida Gulf Coast University (Fort Myers)|Florida Atlantic University (Boca Raton)|University of North Florida (Jacksonville)|University of Miami (Coral Gables)|Hillsborough Community College (Tampa)|University of South Florida St. Petersburg (St. Petersburg)|St. Petersburg College (St. Petersburg)|Florida A&M University (Tallahassee)|Eckerd College (St. Petersburg)|Nova Southeastern University (Fort Lauderdale)
436,West Liberty University (West Liberty)|West Virginia Wesleyan College (Buckhannon)|Bethany College (Bethany)|Fairmont State University (Fairmont)|Alderson Broaddus University (Philippi)|West Virginia Northern Community College (Wheeling)|Glenville State College (Glenville)|West Virginia University (Morgantown)|Shepherd University (Shepherdstown)|Concord University (Athens)|University of Charleston (Charleston)|Seton Hill University (Greensburg)|Notre Dame College (South Euclid)|Davis & Elkins College (Elkins)|Urbana University (Urbana)
437,University of South Alabama (Mobile)|University of Mobile (Mobile)|Loyola University New Orleans (New Orleans)|Samford University (Birmingham)|Bishop State Community College (Mobile)|Faulkner University (Montgomery)|Faulkner State Community College (Bay Minette)|University of West Alabama (Livingston)|Stillman College (Tuscaloosa)|University of Montevallo (Montevallo)|Troy University (Troy)|University of Alabama (Tuscaloosa)|University of North Alabama (Florence)|Tuskegee University (Tuskegee)|Birmingham–Southern College (Birmingham)
438,Montana State University (Bozeman)|University of Idaho (Moscow)|Montana Tech of the University of Montana (Butte)|Carroll College (Helena)|University of Great Falls (Great Falls)|Rocky Mountain College (Billings)|Montana State University Billings (Billings)|University of Montana Western (Dillon)|Montana State University–Northern (Havre)|Missoula College University of Montana|Flathead Valley Community College (Kalispell)|Eastern Washington University (Cheney)|Salish Kootenai College|Helena College University of Montana (Helena)|University of Montana School of Journalism (Missoula)
439,"Wofford College (Spartanburg)|University of South Carolina Upstate (Spartanburg)|Coker College (Hartsville)|Erskine College (Due West, South Carolina)|Winthrop University (Rock Hill)|Spartanburg Community College (Spartanburg)|Furman University (Greenville)|Spartanburg Methodist College (Spartanburg)|Limestone College (Gaffney)|Claflin University (Orangeburg)|North Greenville University|Lander University (Greenwood)|Francis Marion University (Florence)|Southern Wesleyan University (Central)|Presbyterian College (Clinton)"
440,Ohio State University (Columbus)|Miami University (Oxford)|Kent State University (Kent)|University of Cincinnati (Cincinnati)|Bowling Green State University (Bowling Green)|University of Akron (Akron)|Wright State University (Dayton)|Cleveland State University (Cleveland)|Hocking College (Nelsonville)|Columbus State Community College (Columbus)|University of Toledo (Toledo)|University of Dayton (Dayton)|Case Western Reserve University (Cleveland)|Shawnee State University (Portsmouth)|Youngstown State University (Youngstown)
