United States Merchant Marine Academy,211,https://www.facebook.com/USMMA.Alumni,https://twitter.com/USMMA_Alumni
University of Dallas,212,https://www.facebook.com/udallas,https://twitter.com/UofDallas
University of Tulsa,213,https://www.facebook.com/UTulsaAdmission,https://twitter.com/utulsa
University of San Francisco,214,https://www.facebook.com/University.of.San.Francisco,https://twitter.com/usfca
"CUNY, City College",215,https://www.facebook.com/CUNYedu,https://twitter.com/CityCollegeNY
Texas Christian University,216,https://www.facebook.com/TCUTexasChristianUniversity,https://twitter.com/TCU
Saint John's University,217,https://www.facebook.com/stjohnsu,https://twitter.com/StJohnsU
"University of California, Santa Cruz",218,https://www.facebook.com/ucsantacruz,https://twitter.com/ucsc
Saint Mary's College of California,219,https://www.facebook.com/stmarysca,https://twitter.com/stmarysca
Calvin College,220,https://www.facebook.com/calvincollege,https://twitter.com/CalvinCollege
Stonehill College,221,https://www.facebook.com/stonehillcollege,https://twitter.com/stonehill_info
"University of Massachusetts, Amherst",222,https://www.facebook.com/UMassAmherst,https://twitter.com/UMassAmherst
University of San Diego,223,https://www.facebook.com/usandiego,https://twitter.com/uofsandiego
Rollins College,224,https://www.facebook.com/Rollins.College,https://twitter.com/rollinscollege
Allegheny College,225,https://www.facebook.com/alleghenycollege,https://twitter.com/alleghenycol
Florida State University,226,https://www.facebook.com/floridastate,https://twitter.com/floridastate
Saint Joseph's University,227,https://www.facebook.com/saintjosephsuniversity,https://twitter.com/saintjosephs
Emerson College,228,https://www.facebook.com/EmersonCollege,https://twitter.com/EmersonCollege
University of Saint Thomas,229,https://www.facebook.com/UofStThomasMN,https://twitter.com/UofStThomasMN
"University of Missouri, Columbia",230,https://www.facebook.com/Mizzou,https://twitter.com/Mizzou
Whitworth University,231,https://www.facebook.com/whitworthuniversity,https://twitter.com/whitworth
George Mason University,232,https://www.facebook.com/georgemason,https://twitter.com/GeorgeMasonU
Clarkson University,233,https://www.facebook.com/ClarksonUniversity,https://twitter.com/ClarksonUniv
Fairfield University,234,https://www.facebook.com/FairfieldUniversity,https://twitter.com/FairfieldU
University of Oregon,235,https://www.facebook.com/universityoforegon,https://twitter.com/Univ_Of_Oregon
Lake Forest College,236,https://www.facebook.com/lakeforestcollege,https://twitter.com/lfcollege
Luther College,237,https://www.facebook.com/luthercollege,https://twitter.com/luthercollege
Gonzaga University,238,https://www.facebook.com/GonzagaUniversity,https://twitter.com/GonzagaU
